Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,422723,-,-,-,48.85,2.34,0,49,1,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2020,1,8,21,30,9.600000000000001,0,0,0,7,9,0,0,0,0,96.17,138.37,0.11,1017,2.9000000000000004,201,3.7
2020,1,8,22,30,9.4,0,0,0,7,8.9,0,0,0,0,96.73,146.53,0.11,1016,2.9000000000000004,200,3.8000000000000003
2020,1,8,23,30,9.3,0,0,0,4,8.8,0,0,0,0,96.46000000000001,152.07,0.11,1016,3,197,3.8000000000000003
2020,1,9,0,30,9.3,0,0,0,7,8.700000000000001,0,0,0,0,96,153.12,0.11,1015,3,196,4.1000000000000005
2020,1,9,1,30,9.4,0,0,0,5,8.700000000000001,0,0,0,0,95.43,149.22,0.11,1014,3,197,4.5
2020,1,9,2,30,9.5,0,0,0,7,8.700000000000001,0,0,0,0,94.93,141.92000000000002,0.11,1014,3,200,4.7
2020,1,9,3,30,9.600000000000001,0,0,0,8,8.8,0,0,0,0,94.59,132.91,0.11,1013,2.9000000000000004,205,4.9
2020,1,9,4,30,9.700000000000001,0,0,0,4,8.9,0,0,0,0,94.61,123.2,0.11,1012,2.9000000000000004,207,5.2
2020,1,9,5,30,9.700000000000001,0,0,0,8,8.9,0,0,0,0,94.71000000000001,113.35000000000001,0.11,1011,2.8000000000000003,203,5.4
2020,1,9,6,30,9.600000000000001,0,0,0,7,8.9,0,0,0,0,95.39,103.74000000000001,0.11,1011,2.8000000000000003,200,5.7
2020,1,9,7,30,9.600000000000001,0,0,0,7,8.9,0,0,0,0,95.08,94.69,0.11,1010,2.7,198,5.7
2020,1,9,8,30,9.8,24,184,36,7,8.9,5,0,7,5,93.84,86.34,0.11,1010,2.6,198,5.800000000000001
2020,1,9,9,30,10.3,51,474,136,7,9,3,0,0,3,91.93,79.62,0.11,1009,2.5,200,6
2020,1,9,10,30,11.200000000000001,62,617,226,7,9.3,6,0,7,6,88.22,74.54,0.11,1009,2.4000000000000004,202,6.300000000000001
2020,1,9,11,30,12.100000000000001,67,675,280,7,9.4,5,0,7,5,83.32000000000001,71.58,0.11,1008,2.4000000000000004,205,6.5
2020,1,9,12,30,12.600000000000001,70,676,289,7,9.200000000000001,15,0,7,15,79.58,71.05,0.11,1007,2.4000000000000004,205,6.4
2020,1,9,13,30,12.3,67,638,254,4,9,9,0,0,9,80.46000000000001,73,0.11,1006,2.3000000000000003,202,5.9
2020,1,9,14,30,11.600000000000001,57,545,177,4,9,6,0,0,6,83.83,77.24,0.11,1005,2.3000000000000003,195,5.4
2020,1,9,15,30,10.700000000000001,38,332,76,4,8.8,7,0,7,7,88.31,83.35000000000001,0.11,1004,2.3000000000000003,189,5.4
2020,1,9,16,30,10.100000000000001,0,0,0,4,8.8,0,0,0,0,91.58,91.12,0.11,1004,2.3000000000000003,190,5.6000000000000005
2020,1,9,17,30,9.9,0,0,0,4,8.8,0,0,0,0,92.59,99.82000000000001,0.11,1004,2.3000000000000003,197,5.7
2020,1,9,18,30,9.700000000000001,0,0,0,5,8.700000000000001,0,0,0,0,93.24,109.23,0.11,1004,2.1,205,6
2020,1,9,19,30,9.600000000000001,0,0,0,7,8.6,0,0,0,0,93.75,119.02,0.11,1004,2,206,5.7
2020,1,9,20,30,9.5,0,0,0,8,8.700000000000001,0,0,0,0,94.76,128.83,0.11,1004,1.7000000000000002,204,5.4
2020,1,9,21,30,9.3,0,0,0,8,8.6,0,0,0,0,95.17,138.21,0.11,1004,1.5,209,5.5
2020,1,9,22,30,8.700000000000001,0,0,0,8,8,0,0,0,0,95.43,146.36,0.11,1004,1.3,213,5.1000000000000005
2020,1,9,23,30,8.1,0,0,0,0,7.4,0,0,0,0,95.04,151.91,0.11,1004,1.4000000000000001,207,4.7
2020,1,10,0,30,8.200000000000001,0,0,0,4,7.1000000000000005,0,0,0,0,92.91,153,0.11,1004,1.5,201,4.9
2020,1,10,1,30,8.5,0,0,0,4,7.2,0,0,0,0,91.65,149.13,0.11,1004,1.6,199,5
2020,1,10,2,30,8.4,0,0,0,4,7.4,0,0,0,0,93.39,141.86,0.11,1004,1.6,202,4.4
2020,1,10,3,30,8.3,0,0,0,4,7.5,0,0,0,0,94.64,132.87,0.11,1005,1.6,222,4.2
2020,1,10,4,30,7.9,0,0,0,4,7.4,0,0,0,0,96.62,123.17,0.11,1006,1.6,250,3.9000000000000004
2020,1,10,5,30,7.4,0,0,0,3,7.1000000000000005,0,0,0,0,97.85000000000001,113.32000000000001,0.11,1008,1.5,274,4
2020,1,10,6,30,6.800000000000001,0,0,0,4,6.5,0,0,0,0,97.91,103.7,0.11,1010,1.4000000000000001,289,4.3
2020,1,10,7,30,6.4,0,0,0,4,5.800000000000001,0,0,0,0,95.66,94.64,0.11,1012,1.3,301,4.6000000000000005
2020,1,10,8,30,6.5,25,204,38,4,5.2,8,0,7,8,91.54,86.28,0.11,1013,1.2000000000000002,311,4.800000000000001
2020,1,10,9,30,7.1000000000000005,53,493,142,4,5,12,0,7,12,86.79,79.53,0.11,1015,1.2000000000000002,320,4.9
2020,1,10,10,30,7.6000000000000005,68,624,236,4,4.800000000000001,34,0,0,34,82.27,74.43,0.11,1016,1.1,325,4.9
2020,1,10,11,30,8.1,75,683,292,4,4.6000000000000005,13,0,0,13,78.49,71.44,0.11,1017,1.1,326,4.7
2020,1,10,12,30,8.5,75,701,304,4,4.4,70,0,0,70,75.24,70.9,0.11,1018,1.1,325,4.5
2020,1,10,13,30,8.4,69,678,269,4,4.2,49,0,0,49,74.68,72.84,0.11,1019,1.1,323,4
2020,1,10,14,30,7.6000000000000005,57,604,192,2,4.2,60,0,0,60,78.94,77.07000000000001,0.11,1020,1,321,3
2020,1,10,15,30,5.7,37,416,87,4,4.4,7,0,7,7,91.26,83.17,0.11,1021,1,320,1.6
2020,1,10,16,30,3.7,0,0,0,4,3.6,0,0,0,0,99.19,90.95,0.11,1022,1,320,1.3
2020,1,10,17,30,2.9000000000000004,0,0,0,4,2.9000000000000004,0,0,0,0,100,99.65,0.11,1023,0.9,317,1.2000000000000002
2020,1,10,18,30,2.4000000000000004,0,0,0,4,2.4000000000000004,0,0,0,0,100,109.06,0.11,1024,0.9,313,1.2000000000000002
2020,1,10,19,30,1.9000000000000001,0,0,0,4,1.9000000000000001,0,0,0,0,100,118.85000000000001,0.11,1025,0.9,309,1.3
2020,1,10,20,30,1.6,0,0,0,4,1.6,0,0,0,0,100,128.66,0.11,1025,0.9,305,1.2000000000000002
2020,1,10,21,30,1.7000000000000002,0,0,0,4,1.7000000000000002,0,0,0,0,100,138.03,0.11,1026,0.9,297,1.1
2020,1,10,22,30,1.8,0,0,0,4,1.8,0,0,0,0,100,146.19,0.11,1026,0.9,285,1
2020,1,10,23,30,1.6,0,0,0,4,1.6,0,0,0,0,100,151.74,0.11,1026,0.9,270,1
2020,1,11,0,30,1,0,0,0,4,1,0,0,0,0,100,152.86,0.11,1026,0.9,255,1
2020,1,11,1,30,0.6000000000000001,0,0,0,0,0.6000000000000001,0,0,0,0,100,149.04,0.11,1026,0.9,242,1.1
2020,1,11,2,30,0.8,0,0,0,0,0.8,0,0,0,0,100,141.8,0.11,1026,0.9,231,1.2000000000000002
2020,1,11,3,30,1.7000000000000002,0,0,0,4,1.7000000000000002,0,0,0,0,100,132.83,0.11,1026,0.9,220,1.7000000000000002
2020,1,11,4,30,2.1,0,0,0,4,1.7000000000000002,0,0,0,0,97.52,123.13000000000001,0.11,1026,0.9,208,2.4000000000000004
2020,1,11,5,30,2.2,0,0,0,7,1.7000000000000002,0,0,0,0,96.81,113.28,0.11,1026,0.9,201,2.6
2020,1,11,6,30,2.1,0,0,0,7,1.7000000000000002,0,0,0,0,97.43,103.65,0.11,1026,0.9,198,2.7
2020,1,11,7,30,2.2,0,0,0,7,1.7000000000000002,0,0,0,0,96.34,94.58,0.11,1026,0.9,197,2.9000000000000004
2020,1,11,8,30,2.9000000000000004,25,242,41,7,1.9000000000000001,4,0,7,4,93.18,86.2,0.11,1026,0.9,198,3.2
2020,1,11,9,30,4,51,532,148,7,2.3000000000000003,19,0,0,19,88.96000000000001,79.44,0.11,1026,0.9,198,3.3000000000000003
2020,1,11,10,30,5.300000000000001,62,666,242,8,2.8000000000000003,97,10,0,100,83.8,74.31,0.11,1026,1,198,3.6
2020,1,11,11,30,6.7,68,723,299,0,2.7,68,723,0,299,75.89,71.31,0.11,1025,1,200,4
2020,1,11,12,30,7.4,68,735,311,7,2.1,106,9,0,109,69.33,70.74,0.11,1024,1,206,4.2
2020,1,11,13,30,7.300000000000001,65,696,273,7,2,106,17,0,111,68.99,72.67,0.11,1024,1.1,207,3.8000000000000003
2020,1,11,14,30,6.5,56,611,194,7,2.3000000000000003,57,2,0,57,74.63,76.89,0.11,1024,1.1,204,2.9000000000000004
2020,1,11,15,30,4.9,37,430,89,8,2.6,15,0,7,15,85.31,83,0.11,1023,1.1,198,2.2
2020,1,11,16,30,3.8000000000000003,0,0,0,5,2.1,0,0,0,0,88.94,90.14,0.11,1023,1.1,195,2.4000000000000004
2020,1,11,17,30,3.4000000000000004,0,0,0,7,2,0,0,0,0,90.43,99.48,0.11,1023,1.1,196,2.7
2020,1,11,18,30,2.9000000000000004,0,0,0,8,1.8,0,0,0,0,92.78,108.89,0.11,1023,1.1,198,2.8000000000000003
2020,1,11,19,30,2.5,0,0,0,5,1.8,0,0,0,0,95,118.68,0.11,1023,1,199,2.9000000000000004
2020,1,11,20,30,2.1,0,0,0,4,1.8,0,0,0,0,97.55,128.49,0.11,1023,1,200,3
2020,1,11,21,30,1.8,0,0,0,3,1.7000000000000002,0,0,0,0,99.26,137.86,0.11,1022,1,200,3.1
2020,1,11,22,30,1.5,0,0,0,1,1.5,0,0,0,0,100,146.01,0.11,1021,0.9,200,3.3000000000000003
2020,1,11,23,30,1.4000000000000001,0,0,0,1,1.4000000000000001,0,0,0,0,100,151.57,0.11,1021,0.9,202,3.5
2020,1,12,0,30,1.5,0,0,0,4,1.4000000000000001,0,0,0,0,99.03,152.71,0.11,1020,0.8,203,3.9000000000000004
2020,1,12,1,30,1.6,0,0,0,4,1.2000000000000002,0,0,0,0,97.5,148.94,0.11,1020,0.8,203,4
2020,1,12,2,30,1.7000000000000002,0,0,0,8,1.1,0,0,0,0,95.81,141.73,0.11,1019,0.8,201,4.1000000000000005
2020,1,12,3,30,1.8,0,0,0,4,1.2000000000000002,0,0,0,0,95.73,132.78,0.11,1019,0.8,197,4.2
2020,1,12,4,30,1.9000000000000001,0,0,0,3,1.3,0,0,0,0,95.61,123.09,0.11,1019,1,194,4.4
2020,1,12,5,30,2,0,0,0,3,1.4000000000000001,0,0,0,0,95.65,113.23,0.11,1019,1.1,193,4.5
2020,1,12,6,30,2.4000000000000004,0,0,0,3,1.5,0,0,0,0,93.83,103.60000000000001,0.11,1018,1.2000000000000002,195,4.7
2020,1,12,7,30,3,0,0,0,4,1.8,0,0,0,0,92.14,94.52,0.11,1018,1.3,201,5
2020,1,12,8,30,3.9000000000000004,24,279,43,1,2.3000000000000003,24,279,0,43,89.56,86.12,0.11,1018,1.5,202,5.2
2020,1,12,9,30,5.5,48,548,149,5,3.1,5,0,0,5,84.73,79.34,0.11,1019,1.6,206,5.5
2020,1,12,10,30,7,60,664,241,3,3.9000000000000004,41,0,0,41,80.74,74.19,0.11,1018,1.7000000000000002,214,5.800000000000001
2020,1,12,11,30,7.9,68,705,296,4,4.800000000000001,44,0,1,44,80.7,71.16,0.11,1018,1.7000000000000002,221,5.7
2020,1,12,12,30,8.200000000000001,67,730,310,3,5.6000000000000005,11,0,0,11,83.39,70.58,0.11,1018,1.6,224,5.2
2020,1,12,13,30,8.1,67,684,272,3,6.1000000000000005,24,0,0,24,87.24,72.5,0.11,1017,1.5,223,4.800000000000001
2020,1,12,14,30,7.9,59,595,196,0,6.4,59,595,0,196,90.54,76.72,0.11,1017,1.3,223,4.4
2020,1,12,15,30,7.5,44,342,87,2,6.6000000000000005,33,0,7,33,94.02,82.82000000000001,0.11,1017,1.3,226,3.9000000000000004
2020,1,12,16,30,7.1000000000000005,0,0,0,4,6.7,0,0,0,0,97.32000000000001,90,0.11,1018,1.2000000000000002,228,3.4000000000000004
2020,1,12,17,30,6.800000000000001,0,0,0,4,6.800000000000001,0,0,0,0,100,99.3,0.11,1018,1.2000000000000002,229,2.9000000000000004
2020,1,12,18,30,6.5,0,0,0,4,6.5,0,0,0,0,100,108.71000000000001,0.11,1018,1.2000000000000002,229,2.6
2020,1,12,19,30,6.1000000000000005,0,0,0,5,6.1000000000000005,0,0,0,0,100,118.5,0.11,1018,1.2000000000000002,229,2.3000000000000003
2020,1,12,20,30,5.800000000000001,0,0,0,4,5.800000000000001,0,0,0,0,100,128.31,0.11,1018,1.2000000000000002,229,2.1
2020,1,12,21,30,5.7,0,0,0,4,5.7,0,0,1,0,100,137.67000000000002,0.11,1018,1.1,227,2.2
2020,1,12,22,30,5.9,0,0,0,4,5.9,0,0,0,0,100,145.83,0.11,1018,1.1,224,2.4000000000000004
2020,1,12,23,30,5.800000000000001,0,0,0,2,5.6000000000000005,0,0,0,0,98.88,151.39000000000001,0.11,1017,1.1,219,2.4000000000000004
2020,1,13,0,30,5.7,0,0,0,4,5.4,0,0,4,0,98.03,152.56,0.11,1017,1.1,215,2.5
2020,1,13,1,30,5.6000000000000005,0,0,0,3,5.300000000000001,0,0,4,0,97.93,148.83,0.11,1016,1.1,210,2.5
2020,1,13,2,30,5.6000000000000005,0,0,0,8,5.2,0,0,4,0,97.54,141.65,0.11,1016,1,208,2.7
2020,1,13,3,30,5.5,0,0,0,8,5.2,0,0,4,0,97.71000000000001,132.72,0.11,1015,1,208,2.8000000000000003
2020,1,13,4,30,5.5,0,0,0,8,5.1000000000000005,0,0,4,0,97.33,123.03,0.11,1015,1,206,3
2020,1,13,5,30,5.6000000000000005,0,0,0,8,5.1000000000000005,0,0,4,0,96.9,113.18,0.11,1014,1,206,3.1
2020,1,13,6,30,5.7,0,0,0,7,5.300000000000001,0,0,4,0,97.06,103.54,0.11,1014,1,205,3.2
2020,1,13,7,30,5.9,0,0,0,4,5.5,0,0,4,0,96.94,94.45,0.11,1014,1.1,203,3.4000000000000004
2020,1,13,8,30,6.2,25,243,42,4,5.6000000000000005,6,0,4,6,95.93,86.04,0.11,1013,1.3,198,3.6
2020,1,13,9,30,6.6000000000000005,53,508,148,4,5.800000000000001,10,0,4,10,94.46000000000001,79.23,0.11,1013,1.4000000000000001,190,4.1000000000000005
2020,1,13,10,30,7,68,622,239,4,5.9,22,0,4,22,92.60000000000001,74.06,0.11,1012,1.5,187,4.7
2020,1,13,11,30,7.4,78,663,293,4,5.9,44,0,4,44,90.27,71.01,0.11,1010,1.6,187,5.1000000000000005
2020,1,13,12,30,7.5,81,666,304,4,5.9,51,0,4,51,89.87,70.41,0.11,1009,1.6,190,5.300000000000001
2020,1,13,13,30,7.6000000000000005,79,620,267,4,6.1000000000000005,31,0,4,31,90.31,72.32000000000001,0.11,1008,1.6,191,5.5
2020,1,13,14,30,7.6000000000000005,69,520,190,4,6.300000000000001,14,0,4,14,91.73,76.53,0.11,1007,1.6,192,5.5
2020,1,13,15,30,7.5,45,333,88,4,6.5,6,0,4,6,93.65,82.64,0.11,1006,1.6,192,5.300000000000001
2020,1,13,16,30,7.4,0,0,0,4,6.7,0,0,4,0,95.10000000000001,89.85000000000001,0.11,1006,1.7000000000000002,189,5.4
2020,1,13,17,30,7.6000000000000005,0,0,0,4,6.800000000000001,0,0,4,0,94.87,99.11,0.11,1006,1.8,188,5.7
2020,1,13,18,30,7.800000000000001,0,0,0,4,7,0,0,4,0,94.44,108.53,0.11,1005,1.8,188,6
2020,1,13,19,30,7.9,0,0,0,4,7,0,0,4,0,93.84,118.32000000000001,0.11,1004,1.8,188,6.2
2020,1,13,20,30,7.7,0,0,0,4,6.6000000000000005,0,0,4,0,92.65,128.13,0.11,1003,1.7000000000000002,189,6.6000000000000005
2020,1,13,21,30,7.300000000000001,0,0,0,4,5.7,0,0,4,0,89.39,137.49,0.11,1003,1.8,193,6.800000000000001
2020,1,13,22,30,6.7,0,0,0,4,4.4,0,0,4,0,85.4,145.64000000000001,0.11,1003,1.8,197,6.800000000000001
2020,1,13,23,30,6.2,0,0,0,4,3.3000000000000003,0,0,4,0,81.89,151.20000000000002,0.11,1002,1.8,198,6.7
2020,1,14,0,30,5.9,0,0,0,6,2.8000000000000003,0,0,8,0,80.64,152.4,0.11,1002,1.9000000000000001,198,6.800000000000001
2020,1,14,1,30,5.800000000000001,0,0,0,6,2.6,0,0,8,0,80.03,148.71,0.11,1001,1.9000000000000001,197,7
2020,1,14,2,30,5.800000000000001,0,0,0,6,2.6,0,0,8,0,80.13,141.57,0.11,1001,2.1,197,7.2
2020,1,14,3,30,5.800000000000001,0,0,0,6,2.9000000000000004,0,0,8,0,81.62,132.65,0.11,1001,2.2,197,7.300000000000001
2020,1,14,4,30,5.9,0,0,0,6,3.2,0,0,8,0,82.85000000000001,122.98,0.11,1001,2.2,197,7.5
2020,1,14,5,30,6.1000000000000005,0,0,0,6,3.4000000000000004,0,0,8,0,83.10000000000001,113.12,0.11,1001,2.2,198,7.6000000000000005
2020,1,14,6,30,6.4,0,0,0,6,3.8000000000000003,0,0,8,0,83.27,103.47,0.11,1001,2.2,200,7.7
2020,1,14,7,30,6.7,0,0,0,6,4.1000000000000005,0,0,8,0,83.4,94.37,0.11,1001,2.2,200,7.800000000000001
2020,1,14,8,30,7.1000000000000005,25,236,42,6,4.3,8,0,8,8,82.31,85.95,0.11,1002,2.2,200,7.800000000000001
2020,1,14,9,30,7.6000000000000005,51,506,146,6,4.4,16,0,8,16,80.42,79.12,0.11,1002,2.3000000000000003,200,8
2020,1,14,10,30,8.200000000000001,65,619,237,6,4.6000000000000005,25,0,8,25,77.92,73.92,0.11,1002,2.4000000000000004,202,8.4
2020,1,14,11,30,8.700000000000001,71,674,292,6,4.6000000000000005,38,0,8,38,75.42,70.86,0.11,1002,2.5,204,8.700000000000001
2020,1,14,12,30,9.200000000000001,70,696,305,6,4.800000000000001,35,0,8,35,74.07000000000001,70.24,0.11,1002,2.5,207,8.9
2020,1,14,13,30,9.3,63,686,273,6,5.2,29,0,8,29,75.62,72.13,0.11,1002,2.5,207,8.8
2020,1,14,14,30,9.3,52,612,197,6,5.7,27,0,8,27,78.11,76.34,0.11,1002,2.6,207,8.6
2020,1,14,15,30,9,37,438,94,6,6,18,0,8,18,81.65,82.45,0.11,1002,2.5,207,8.3
2020,1,14,16,30,8.9,0,0,0,6,6.1000000000000005,0,0,8,0,82.82000000000001,89.7,0.11,1003,2.5,206,8
2020,1,14,17,30,8.8,0,0,0,6,6.2,0,0,8,0,83.96000000000001,98.93,0.11,1003,2.5,205,7.7
2020,1,14,18,30,8.8,0,0,0,6,6.300000000000001,0,0,8,0,84.34,108.35000000000001,0.11,1004,2.5,205,7.5
2020,1,14,19,30,8.8,0,0,0,6,6.300000000000001,0,0,8,0,84.18,118.13,0.11,1004,2.5,204,7.2
2020,1,14,20,30,8.9,0,0,0,6,6.2,0,0,8,0,83.34,127.94,0.11,1004,2.4000000000000004,202,7
2020,1,14,21,30,8.8,0,0,0,6,6.2,0,0,8,0,83.96000000000001,137.3,0.11,1004,2.1,202,6.9
2020,1,14,22,30,8.5,0,0,0,6,6.2,0,0,8,0,85.73,145.44,0.11,1004,1.7000000000000002,202,6.9
2020,1,14,23,30,7.9,0,0,0,6,6.1000000000000005,0,0,8,0,88.62,151.01,0.11,1004,1.4000000000000001,201,6.800000000000001
2020,1,15,0,30,7.2,0,0,0,6,5.9,0,0,8,0,91.55,152.24,0.11,1004,1.3,198,6.5
2020,1,15,1,30,6.6000000000000005,0,0,0,6,5.7,0,0,8,0,93.85000000000001,148.58,0.11,1004,1.2000000000000002,195,6.4
2020,1,15,2,30,6.2,0,0,0,6,5.5,0,0,8,0,95.01,141.48,0.11,1004,1.2000000000000002,193,6.300000000000001
2020,1,15,3,30,5.9,0,0,0,6,5.300000000000001,0,0,8,0,95.68,132.58,0.11,1004,1.2000000000000002,191,6.2
2020,1,15,4,30,5.800000000000001,0,0,0,6,5.1000000000000005,0,0,8,0,95.12,122.91,0.11,1004,1.2000000000000002,189,6.1000000000000005
2020,1,15,5,30,5.7,0,0,0,6,4.9,0,0,8,0,94.71000000000001,113.05,0.11,1004,1.2000000000000002,188,6.2
2020,1,15,6,30,5.7,0,0,0,6,4.800000000000001,0,0,8,0,93.98,103.4,0.11,1004,1.3,188,6.300000000000001
2020,1,15,7,30,6,0,0,0,6,4.7,0,0,8,0,91.43,94.28,0.11,1005,1.3,188,6.4
2020,1,15,8,30,6.800000000000001,25,282,46,6,4.7,26,1,8,26,86.73,85.85000000000001,0.11,1005,1.4000000000000001,190,6.6000000000000005
2020,1,15,9,30,8.3,50,549,154,6,5,76,10,8,78,79.62,79,0.11,1005,1.5,192,7
2020,1,15,10,30,10,62,664,247,6,5.4,104,15,8,108,73.29,73.78,0.11,1005,1.7000000000000002,195,7.2
2020,1,15,11,30,11.5,69,703,301,6,5.800000000000001,89,4,8,91,68.17,70.69,0.11,1005,1.9000000000000001,203,7.7
2020,1,15,12,30,12.100000000000001,76,682,308,6,6.4,49,0,8,49,67.99,70.05,0.11,1006,2.1,210,7.800000000000001
2020,1,15,13,30,11.700000000000001,81,605,269,3,7,31,0,8,31,72.95,71.94,0.11,1006,2.2,215,7.4
2020,1,15,14,30,11,72,503,193,6,7.6000000000000005,12,0,8,12,79.74,76.14,0.11,1007,2.1,219,6.5
2020,1,15,15,30,10.5,51,298,91,6,8.1,8,0,8,8,84.82000000000001,82.25,0.11,1008,1.8,225,5.6000000000000005
2020,1,15,16,30,10,0,0,0,6,8.4,0,0,8,0,89.99,89.53,0.11,1010,1.5,235,4.7
2020,1,15,17,30,9.3,0,0,0,6,8.6,0,0,8,0,95.48,98.74000000000001,0.11,1011,1.3,247,3.5
2020,1,15,18,30,8,0,0,0,6,8,0,0,8,0,100,108.16,0.11,1013,1.1,256,2.3000000000000003
2020,1,15,19,30,6.5,0,0,0,3,6.5,0,0,8,0,100,117.95,0.11,1014,1,261,1.7000000000000002
2020,1,15,20,30,5.4,0,0,0,6,5.4,0,0,8,0,100,127.75,0.11,1015,0.9,262,1.5
2020,1,15,21,30,4.9,0,0,0,6,4.9,0,0,8,0,100,137.11,0.11,1016,0.8,262,1.7000000000000002
2020,1,15,22,30,4.6000000000000005,0,0,0,3,4.6000000000000005,0,0,8,0,100,145.24,0.11,1017,0.8,256,1.6
2020,1,15,23,30,4.5,0,0,0,3,4.5,0,0,8,0,100,150.81,0.11,1017,0.8,241,1.4000000000000001
2020,1,16,0,30,4.4,0,0,0,3,4.4,0,0,8,0,100,152.06,0.11,1017,0.8,218,1.5
2020,1,16,1,30,4.4,0,0,0,3,4.4,0,0,8,0,100,148.45000000000002,0.11,1018,0.9,191,1.7000000000000002
2020,1,16,2,30,4.5,0,0,0,6,4.2,0,0,8,0,98.24000000000001,141.38,0.11,1018,0.9,172,2
2020,1,16,3,30,4.3,0,0,0,6,4,0,0,8,0,97.77,132.5,0.11,1018,0.9,162,2.4000000000000004
2020,1,16,4,30,4.1000000000000005,0,0,0,6,3.7,0,0,8,0,97.15,122.84,0.11,1018,1,157,2.5
2020,1,16,5,30,4,0,0,0,6,3.5,0,0,8,0,96.68,112.98,0.11,1018,1,153,2.6
2020,1,16,6,30,4.3,0,0,0,6,3.7,0,0,8,0,96.04,103.32000000000001,0.11,1018,1.1,152,2.7
2020,1,16,7,30,4.9,0,0,0,6,4.3,0,0,8,0,95.63,94.19,0.11,1017,1.2000000000000002,154,3
2020,1,16,8,30,5.800000000000001,28,237,46,6,5,13,0,8,13,94.8,85.74,0.11,1017,1.2000000000000002,157,3.5
2020,1,16,9,30,7.1000000000000005,55,515,155,6,6,46,1,8,46,92.63,78.87,0.11,1017,1.2000000000000002,160,4
2020,1,16,10,30,8.9,67,659,253,6,7,125,29,8,134,87.7,73.63,0.11,1016,1.1,164,4.800000000000001
2020,1,16,11,30,11,69,734,314,6,7.6000000000000005,146,338,8,259,79.42,70.52,0.11,1015,1.1,166,5.5
2020,1,16,12,30,12.600000000000001,66,765,329,6,7.6000000000000005,66,765,5,329,71.7,69.86,0.11,1014,1.1,167,5.7
2020,1,16,13,30,13.200000000000001,61,747,295,6,7.6000000000000005,61,747,5,295,68.60000000000001,71.74,0.11,1013,1.1,169,5.7
2020,1,16,14,30,12.700000000000001,52,671,215,6,7.6000000000000005,52,671,5,215,71.23,75.94,0.11,1013,1.2000000000000002,168,5.300000000000001
2020,1,16,15,30,11.200000000000001,37,503,106,6,7.6000000000000005,37,503,5,106,78.34,82.05,0.11,1012,1.2000000000000002,164,4.9
2020,1,16,16,30,9.700000000000001,0,0,0,6,7.4,0,0,8,0,85.71000000000001,89.36,0.11,1012,1.2000000000000002,159,4.800000000000001
2020,1,16,17,30,9,0,0,0,6,7.300000000000001,0,0,8,0,89.22,98.54,0.11,1011,1.2000000000000002,156,5.1000000000000005
2020,1,16,18,30,8.4,0,0,0,6,7.2,0,0,8,0,92.15,107.97,0.11,1011,1.3,158,5.300000000000001
2020,1,16,19,30,7.9,0,0,0,6,7.1000000000000005,0,0,8,0,94.67,117.76,0.11,1011,1.3,161,5.1000000000000005
2020,1,16,20,30,7.4,0,0,0,6,7,0,0,8,0,97.42,127.56,0.11,1011,1.4000000000000001,165,4.800000000000001
2020,1,16,21,30,7.1000000000000005,0,0,0,6,6.9,0,0,8,0,98.73,136.91,0.11,1010,1.6,171,4.5
2020,1,16,22,30,6.9,0,0,0,6,6.800000000000001,0,0,8,0,99.23,145.04,0.11,1010,1.7000000000000002,176,4.4
2020,1,16,23,30,6.7,0,0,0,6,6.6000000000000005,0,0,8,0,99.13,150.61,0.11,1010,1.8,181,4.3
2020,1,17,0,30,6.7,0,0,0,6,6.300000000000001,0,0,8,0,97.3,151.88,0.11,1010,1.9000000000000001,185,4.4
2020,1,17,1,30,6.7,0,0,0,6,6.1000000000000005,0,0,8,0,95.99000000000001,148.31,0.11,1010,1.9000000000000001,186,4.4
2020,1,17,2,30,6.800000000000001,0,0,0,6,6,0,0,8,0,94.8,141.27,0.11,1009,1.9000000000000001,185,4.4
2020,1,17,3,30,7.2,0,0,0,6,6.2,0,0,8,0,93.42,132.41,0.11,1009,1.9000000000000001,192,4.800000000000001
